"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"79","RT @dayralambis: Porque mis seres queridos merecen lo mejor <ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><U+2764><U+FE0F> #SelfieYoSiVoto #PorLaLibertad #6D https://t.co/qhiP1hxTDt",FALSE,0,NA,2015-11-15 23:55:13,FALSE,NA,"666041795621560320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lreano",4,TRUE,FALSE,NA,NA
"80","RT @ElPoliTwico: .@DolarToday No hay diferencia entre apoyar la revolución y ser narco. Este #6D podemos cambiar rumbo de Venezuela https:/…",FALSE,0,NA,2015-11-15 23:55:11,FALSE,NA,"666041789166538753",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Jalvasa00",26,TRUE,FALSE,NA,NA
"81","RT @JVPMiranda: Desde Parque Miranda con todos nuestros candidatos del Estado. Este #6D ¡A Ganar! #TodoPorMiranda https://t.co/yvuD8T1QXw",FALSE,0,NA,2015-11-15 23:55:10,FALSE,NA,"666041786377334784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nereidatcmv",28,TRUE,FALSE,NA,NA
"82","RT @vivoplaynet: ""Al Gobierno se le desaparecieron los votos y le apareció el miedo. No hay manera que ganen el #6D"" - @ChuoTorrealba https…",FALSE,0,NA,2015-11-15 23:55:01,FALSE,NA,"666041748293046273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivanmiguel_88",53,TRUE,FALSE,NA,NA
"83","VEA una muestra de la ternura y amor de la oposición #MUD expresando su deseo de ""unidad"" y ""reconciliación""  https://t.co/N3qbdsFdxB #6D",FALSE,0,NA,2015-11-15 23:54:59,FALSE,NA,"666041737886965760",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis.com</a>","_tauceti",0,FALSE,FALSE,NA,NA
"84","RT @DolarToday: Solo faltan 21 días para el cambio, este #6D ¡todos a votar! https://t.co/7g80GAseVl",FALSE,0,NA,2015-11-15 23:54:53,FALSE,NA,"666041713677455360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","felixrl70",161,TRUE,FALSE,NA,NA
"85","RT @DolarToday: No hay diferencia entre apoyar la revolución y ser narco. Este #6D podemos cambiar el rumbo de Venezuela https://t.co/wGT1b…",FALSE,0,NA,2015-11-15 23:54:52,FALSE,NA,"666041709562896384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zairatovar",1333,TRUE,FALSE,NA,NA
"86","RT @alcaldeledezma: Mitzy: La familia Venezolana se enfrenta a la extinción del plato navideño! el #6D podemos cambiar esta historia! https…",FALSE,0,NA,2015-11-15 23:54:45,FALSE,NA,"666041680781553665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","prensaABP",123,TRUE,FALSE,NA,NA
"87","SibciGuarico: La juventud guariqueña invita a votar masivamente este #6D para seguir el legado de nuestro Cmdte. #… https://t.co/Py2LGwheVG",FALSE,0,NA,2015-11-15 23:54:43,FALSE,NA,"666041669117153281",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","mgranado90",0,FALSE,FALSE,NA,NA
"88","RT @ENZOSCARANO: Gracias mi gente de #Mariara por recibirnos con tanto cariño, tenemos un compromiso con #Venezuela #6D #VOTA #Unidad https…",FALSE,0,NA,2015-11-15 23:54:38,FALSE,NA,"666041650859372544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JavierVidal7",29,TRUE,FALSE,NA,NA
"89","RT @IngridMVI: #6DVictoriaPerfecta SOLO EL PUEBLO SALVA AL PUEBLO Y ÉSTE #6D RATIFICAMOS NUESTRO COMPROMISO CON LA PATRIA! https://t.co/TKX…",FALSE,0,NA,2015-11-15 23:54:34,FALSE,NA,"666041632303763456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Forjasantaclara",164,TRUE,FALSE,NA,NA
"90","RT @tazajal: Somos los responsables del cambio de rumbo que necesita el pais!! Activate! Apoya y sumate a el #6D con tu #Voto https://t.co/…",FALSE,0,NA,2015-11-15 23:54:33,FALSE,NA,"666041629858504705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nuevomedio",15,TRUE,FALSE,NA,NA
"91","RT @HectoRodriguez: Por el futuro de nuestros hijos este #6D vamos a votar por los candidatos de la Patria #ArrancoElHuracanBolivariano htt…",FALSE,0,NA,2015-11-15 23:54:33,FALSE,NA,"666041628872847360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arelis80012338",215,TRUE,FALSE,NA,NA
"92","Aunque lo diga con ironía, es una razón válida para votar el #6D. https://t.co/Iot9QAVqwh",FALSE,0,NA,2015-11-15 23:54:28,FALSE,NA,"666041607205056513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mary449",0,FALSE,FALSE,NA,NA
"93","RT @MarialbertBs: Merecemos vivir mejor y el #6D es la oportunidad para dar el primer paso y cambiar #VenezuelaQuiereCambio",FALSE,0,NA,2015-11-15 23:54:28,FALSE,NA,"666041607146328064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maiguaramona",22,TRUE,FALSE,NA,NA
"94","RT @tazajal: Somos los responsables del cambio de rumbo que necesita el pais!! Activate! Apoya y sumate a el #6D con tu #Voto https://t.co/…",FALSE,0,NA,2015-11-15 23:54:23,FALSE,NA,"666041585910566912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PyMActivos",15,TRUE,FALSE,NA,NA
"95","No pueden haber victorias perfectas con un gobierno tan imperfecto como el de bigotes, el #6D el pueblo te daremos una paliza electoral.",FALSE,1,NA,2015-11-15 23:54:19,FALSE,NA,"666041572509802496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FJMatheus",0,FALSE,FALSE,NA,NA
"96","RT @RebaZambrano: El Capucal y La Vera también quieren cambio y el #6d sin miedo lo van a demostrar.
Vamos a recuperar a #Venezuela https:/…",FALSE,0,NA,2015-11-15 23:54:17,FALSE,NA,"666041563831738368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sararcaltieri",3,TRUE,FALSE,NA,NA
"97","RT @ArmandoArmas: DALE #RT Asi se VOTA este #6D en #Lecheria #Guanta y #PuertoLaCruz https://t.co/JJby4sAn2g https://t.co/Lx7hDDGcVP",FALSE,0,NA,2015-11-15 23:54:17,FALSE,NA,"666041561231282177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AntonioArmasC",26,TRUE,FALSE,NA,NA
"98","RT @JacquelinePSUV: Con este pueblo organizado vamos a conquistar el triunfo el #6D en la AN xq #SomosLosDeChávez https://t.co/1D0QOgeCrb",FALSE,0,NA,2015-11-15 23:54:16,FALSE,NA,"666041559582965760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alow906",129,TRUE,FALSE,NA,NA
"99","RT @SairamRivas: #ElectoresLibres #UnaOposicionDeVerdad Conoce bien tu tarjetón este #6D <U+2193> https://t.co/sIBBI0BiIj",FALSE,0,NA,2015-11-15 23:54:15,FALSE,NA,"666041554965016576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wgpasitrote99",11,TRUE,FALSE,NA,NA
"100","RT @VamosConTania: Todo listo para la batalla! #6D desde el NacionesUnidas @aleman72psuv @JacquelinePSUV @taniapsuv #SomosLosDeChavez https…",FALSE,0,NA,2015-11-15 23:54:13,FALSE,NA,"666041544638668800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alow906",67,TRUE,FALSE,NA,NA
"101","RT @liliantintori: Faltan 3 semanas para el #6D. Venezuela toda está Unida #PorLaLibertad. El cambio viene y nada lo detiene! https://t.co/…",FALSE,0,NA,2015-11-15 23:54:13,FALSE,NA,"666041544579878912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","francynietom",536,TRUE,FALSE,NA,NA
"102","RT @RafaelDGuzmanR: ¡Parque Miranda a casa llena!!! somos el reflejo de Venezuela, el #6D #LaFuerzaDelProgreso llega a la Asamblea https://…",FALSE,0,NA,2015-11-15 23:54:08,FALSE,NA,"666041525332262912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reporte171",71,TRUE,FALSE,NA,NA
"103","RT @JacquelinePSUV: #Ahora recibimos 1800 1x10 por parte de los Viviendo Venezolanos de la parroquia La Vega #SomosLosDeChávez #6D https://…",FALSE,0,NA,2015-11-15 23:54:05,FALSE,NA,"666041511910490119",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alow906",78,TRUE,FALSE,NA,NA
"104","RT @ComandoSB: “Por eso, el #6D, con nuestros votos, vamos a salir de esta terrible circunstancia que es este gobierno”, @hcapriles",FALSE,0,NA,2015-11-15 23:54:02,FALSE,NA,"666041499457581056",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","daisycar03051",30,TRUE,FALSE,NA,NA
"105","RT @dayralambis: Porque mis seres queridos merecen lo mejor <ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><U+2764><U+FE0F> #SelfieYoSiVoto #PorLaLibertad #6D https://t.co/qhiP1hxTDt",FALSE,0,NA,2015-11-15 23:53:57,FALSE,NA,"666041477143875586",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","vzla2014_libre",4,TRUE,FALSE,NA,NA
"106","RT @sllucchese: Vamos #CasaXCasa en el Barrio Universitario de #PuertoCabello el #6D libera los #PresosPoliticos con tu voto https://t.co/F…",FALSE,0,NA,2015-11-15 23:53:55,FALSE,NA,"666041469854195712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArcangelMigu",37,TRUE,FALSE,NA,NA
"107","San Carlos se expresó y a una sola voz grito #CojedesQuiereCambio este #6D ganaremos 4-0 a la AN @MUD_Cojedes https://t.co/3rMCFiZKuM",FALSE,5,NA,2015-11-15 23:53:53,FALSE,NA,"666041460656054272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","villarroelfd",17,FALSE,FALSE,NA,NA
"108","RT @JuanAndresMejia: A casa llena! El cambio viene a Miranda y a toda Venezuela este #6D! https://t.co/Kci8VYPpnJ",FALSE,0,NA,2015-11-15 23:53:48,FALSE,NA,"666041441156792320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","July2605",94,TRUE,FALSE,NA,NA
"109","RT @liliantintori: Faltan 3 semanas para el #6D. Venezuela toda está Unida #PorLaLibertad. El cambio viene y nada lo detiene! https://t.co/…",FALSE,0,NA,2015-11-15 23:53:46,FALSE,NA,"666041433418309632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EvelynAV23",536,TRUE,FALSE,NA,NA
"110","RT @adrianadelia: Así está ahorita Parque #Miranda ¡Vamos #Venezuela! Este #6D vamos a cambiar para progresar #LaFuerzaDelProgreso https://…",FALSE,0,NA,2015-11-15 23:53:44,FALSE,NA,"666041422940913664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WalnerB",148,TRUE,FALSE,NA,NA
"111","RT @OmarBarbozaDip: No hay tiempo para descansar, seguimos hablando con la gente y nos damos cuenta que el #6D Venezuela cambiara. https://…",FALSE,0,NA,2015-11-15 23:53:42,FALSE,NA,"666041415693164545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","orlandovinoles",24,TRUE,FALSE,NA,NA
"112","RT @ElPoliTwico: .@DolarToday No hay diferencia entre apoyar la revolución y ser narco. Este #6D podemos cambiar rumbo de Venezuela https:/…",FALSE,0,NA,2015-11-15 23:53:41,FALSE,NA,"666041411687604224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Parlamento6D",26,TRUE,FALSE,NA,NA
"113","RT @HectoRodriguez: Por el futuro de nuestros hijos este #6D vamos a votar por los candidatos de la Patria #ArrancoElHuracanBolivariano htt…",FALSE,0,NA,2015-11-15 23:53:30,FALSE,NA,"666041363977347072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IvonneZamorano",215,TRUE,FALSE,NA,NA
"114","RT @IngridMVI: #6DVictoriaPerfecta SOLO EL PUEBLO SALVA AL PUEBLO Y ÉSTE #6D RATIFICAMOS NUESTRO COMPROMISO CON LA PATRIA! https://t.co/TKX…",FALSE,0,NA,2015-11-15 23:53:20,FALSE,NA,"666041324131524608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sartreludovico",164,TRUE,FALSE,NA,NA
"115","RT @HectoRodriguez: Por el futuro de nuestros hijos este #6D vamos a votar por los candidatos de la Patria #ArrancoElHuracanBolivariano htt…",FALSE,0,NA,2015-11-15 23:53:18,FALSE,NA,"666041316590157824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nayaryf",215,TRUE,FALSE,NA,NA
"116","RT @HectoRodriguez: Por el futuro de nuestros hijos este #6D vamos a votar por los candidatos de la Patria #ArrancoElHuracanBolivariano htt…",FALSE,0,NA,2015-11-15 23:53:13,FALSE,NA,"666041294393843716",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alvaro07434948",215,TRUE,FALSE,NA,NA
"117","RT @CaprilesPrensa: .@hcapriles: “Esto es simplemente Miranda, prepárense porque el #6D será en toda Venezuela” #LaFuerzaDelProgreso",FALSE,0,NA,2015-11-15 23:53:12,FALSE,NA,"666041290740645888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngeliniAlfredo",16,TRUE,FALSE,NA,NA
"118","RT @CaprilesPrensa: .@hcapriles: “En la vida hay que visualizar las cosas. Quiero que todos por un momento visualicen el #6D” #LaFuerzaDelP…",FALSE,0,NA,2015-11-15 23:53:12,FALSE,NA,"666041290732236801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngeliniAlfredo",12,TRUE,FALSE,NA,NA
"119","RT @JacquelinePSUV: Y ante cualquier circunstancia este #6D VENCEREMOS #SomosLosDeChávez #VictoriaPerfecta https://t.co/uhmbtH0oZ5",FALSE,0,NA,2015-11-15 23:53:10,FALSE,NA,"666041281186021376",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","fornerinojl",42,TRUE,FALSE,NA,NA
"120","RT @ComandoSB: “Por eso, el #6D, con nuestros votos, vamos a salir de esta terrible circunstancia que es este gobierno”, @hcapriles",FALSE,0,NA,2015-11-15 23:53:09,FALSE,NA,"666041278627475456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariaLorenaSos2",30,TRUE,FALSE,NA,NA
"121","RT @ENZOSCARANO: Gracias mi gente de #Mariara por recibirnos con tanto cariño, tenemos un compromiso con #Venezuela #6D #VOTA #Unidad https…",FALSE,0,NA,2015-11-15 23:53:04,FALSE,NA,"666041254933843969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gem36180689",29,TRUE,FALSE,NA,NA
"122","Así comenzó nuestra campaña electoral, recordándoles como votar este #6D, abajo y a la izquierda!
#primerojusticia https://t.co/0cEvvgmj16",FALSE,0,NA,2015-11-15 23:53:03,FALSE,NA,"666041252966723584",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Daniela_s16x",0,FALSE,FALSE,NA,NA
"123","RT @JacquelinePSUV: Así es querida poeta Caramela #MásNuncaVolverán #SomosLosDeChavez #C5 #6D https://t.co/nvjlt0gN6w",FALSE,0,NA,2015-11-15 23:53:03,FALSE,NA,"666041252912242688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alow906",26,TRUE,FALSE,NA,NA
"124","RT @CaprilesPrensa: .@hcapriles: ”Sólo faltan 21 días, nos separan dos domingos del #6D” #LaFuerzaDelProgreso",FALSE,0,NA,2015-11-15 23:53:03,FALSE,NA,"666041252853506048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngeliniAlfredo",17,TRUE,FALSE,NA,NA
"125","RT @liliantintori: Faltan 3 semanas para el #6D. Venezuela toda está Unida #PorLaLibertad. El cambio viene y nada lo detiene! https://t.co/…",FALSE,0,NA,2015-11-15 23:53:02,FALSE,NA,"666041245446336512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SUPERBARBA",536,TRUE,FALSE,NA,NA
"126","RT @Hinterlaces: 46% de electores del Circuito 1-Edo Aragua expresan que votarán por candidatos del “chavismo” el próximo #6D https://t.co/…",FALSE,0,NA,2015-11-15 23:53:01,FALSE,NA,"666041244779458560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Magika27n",2,TRUE,FALSE,NA,NA
"127","Los problemas tienen solución, para cambiar la situación que hoy vivimos es vital votar el #6D #AbajoALaIzquierda https://t.co/fezCa3wega",FALSE,4,NA,2015-11-15 23:53:00,FALSE,NA,"666041239054217216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoseAMendozaPJ",6,FALSE,FALSE,NA,NA
"128","RT @CaprilesPrensa: .@hcapriles: “Visualicen el #6D en horas de la noche, todo el mundo queriendo saber cómo va la cosa” #LaFuerzaDelProgre…",FALSE,0,NA,2015-11-15 23:52:58,FALSE,NA,"666041230783070209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngeliniAlfredo",13,TRUE,FALSE,NA,NA
"129","RT @PrensaMCM: ""Que Nicolás no se vista, que no va. Él y su régimen se van este #6D"": @conradoperezl en #Trujillo #12Nov https://t.co/KLn98…",FALSE,0,NA,2015-11-15 23:52:49,FALSE,NA,"666041194196148225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sararcaltieri",32,TRUE,FALSE,NA,NA
"130","RT @ComandoSB: “Por eso, el #6D, con nuestros votos, vamos a salir de esta terrible circunstancia que es este gobierno”, @hcapriles",FALSE,0,NA,2015-11-15 23:52:49,FALSE,NA,"666041192417796097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rafaelgonzale52",30,TRUE,FALSE,NA,NA
"131","RT @dayralambis: Porque mis seres queridos merecen lo mejor <ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><U+2764><U+FE0F> #SelfieYoSiVoto #PorLaLibertad #6D https://t.co/qhiP1hxTDt",FALSE,0,NA,2015-11-15 23:52:43,FALSE,NA,"666041169617543168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EvelynAV23",4,TRUE,FALSE,NA,NA
"132","RT @ComandoSB: “Por eso, el #6D, con nuestros votos, vamos a salir de esta terrible circunstancia que es este gobierno”, @hcapriles",FALSE,0,NA,2015-11-15 23:52:43,FALSE,NA,"666041167839158272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VzSecretService",30,TRUE,FALSE,NA,NA
"133","RT @VoluntadPopular: Así se vota #6D en el circuito 1 #Vargas @JGuaido #VenezuelaQuiereCAMBIO #DaleRT ¡Descarga! https://t.co/Lthx50APR6",FALSE,0,NA,2015-11-15 23:52:34,FALSE,NA,"666041130820222976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luisalvarez1332",43,TRUE,FALSE,NA,NA
"134","RT @JacquelinePSUV: Hoy hicimos el juramento para que este #6D el #C5 lleve a la AN a l@s hij@s de Bolívar y Chávez #SomosLosDeChávez https…",FALSE,0,NA,2015-11-15 23:52:32,FALSE,NA,"666041120204398592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alow906",51,TRUE,FALSE,NA,NA
"135","RT @ComandoSB: “Por eso, el #6D, con nuestros votos, vamos a salir de esta terrible circunstancia que es este gobierno”, @hcapriles",FALSE,0,NA,2015-11-15 23:52:30,FALSE,NA,"666041113321603072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luisa23p",30,TRUE,FALSE,NA,NA
"136","RT @MarialbertBs: ¡Este #6D vamos a demostrar que no hay miedo, que somos más los que queremos cambio! #CambioIndetenible #VenezuelaQuiereC…",FALSE,0,NA,2015-11-15 23:52:27,FALSE,NA,"666041098704408577",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","jesusrmyt",19,TRUE,FALSE,NA,NA
"137","RT @JoseAGuerra: Barrio El 70 olvidado por este gobierno mentiroso, incapaz y corrupto. Desde el #6D Comienza el CAMBIO https://t.co/z07b3r…",FALSE,0,NA,2015-11-15 23:52:26,FALSE,NA,"666041094682107906",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hectorperez201",133,TRUE,FALSE,NA,NA
